,country1,country2,pairwise_levenshtein
3340,Bolivia,Poland,46
3341,Bolivia,Portugal,45
3342,Bolivia,Puerto Rico,47
3343,Bolivia,Qatar,46
3344,Bolivia,Reunion,47
3345,Bolivia,Romania,45
3346,Bolivia,Russia,50
3347,Bolivia,Rwanda,48
3348,Bolivia,Saint Lucia,48
3349,Bolivia,Saudi Arabia,47
3350,Bolivia,Senegal,48
3351,Bolivia,Serbia,46
3352,Bolivia,Seychelles,46
3353,Bolivia,Sierra Leone,48
3354,Bolivia,Singapore,46
3355,Bolivia,Slovakia,48
3356,Bolivia,Slovenia,47
3357,Bolivia,Somalia,46
3358,Bolivia,South Africa,47
3359,Bolivia,South Korea,49
3360,Bolivia,Spain,46
3361,Bolivia,Sri Lanka,47
3362,Bolivia,Sudan,47
3363,Bolivia,Suriname,48
3364,Bolivia,Swaziland,48
3365,Bolivia,Sweden,47
3366,Bolivia,Switzerland,48
3367,Bolivia,Syrian Arab Republic,45
3368,Bolivia,Taiwan,48
3369,Bolivia,Tajikistan,48
3370,Bolivia,Tanzania,47
3371,Bolivia,Thailand,47
3372,Bolivia,Timor-Leste,46
3373,Bolivia,Togo,46
3374,Bolivia,Trinidad and Tobago,46
3375,Bolivia,Tunisia,47
3376,Bolivia,Turkey,48
3377,Bolivia,Turkmenistan,48
3378,Bolivia,Uganda,47
3379,Bolivia,Ukraine,47
3380,Bolivia,United Arab Emirates,46
3381,Bolivia,United Kingdom,47
3382,Bolivia,United States,46
3383,Bolivia,Uruguay,46
3384,Bolivia,Uzbekistan,48
3385,Bolivia,Venezuela,47
3386,Bolivia,Vietnam,47
3387,Bolivia,Yemen,48
3388,Bolivia,Zambia,46
3389,Bolivia,Zimbabwe,48
3390,Bosnia and Herzegovina,Botswana,48
3391,Bosnia and Herzegovina,Brazil,47
3392,Bosnia and Herzegovina,Brunei,47
3393,Bosnia and Herzegovina,Bulgaria,47
3394,Bosnia and Herzegovina,Burkina Faso,48
3395,Bosnia and Herzegovina,Burundi,48
3396,Bosnia and Herzegovina,Cambodia,48
3397,Bosnia and Herzegovina,Cameroon,48
3398,Bosnia and Herzegovina,Canada,45
3399,Bosnia and Herzegovina,Cape Verde,47
3400,Bosnia and Herzegovina,Chile,46
3401,Bosnia and Herzegovina,China,50
3402,Bosnia and Herzegovina,Colombia,48
3403,Bosnia and Herzegovina,Congo,47
3404,Bosnia and Herzegovina,Costa Rica,48
3405,Bosnia and Herzegovina,Cote d'Ivoire,47
3406,Bosnia and Herzegovina,Croatia,46
3407,Bosnia and Herzegovina,Cuba,49
3408,Bosnia and Herzegovina,Curaçao,48
3409,Bosnia and Herzegovina,Cyprus,48
3410,Bosnia and Herzegovina,Czech Republic,48
3411,Bosnia and Herzegovina,Democratic Republic of Congo,48
3412,Bosnia and Herzegovina,Denmark,49
3413,Bosnia and Herzegovina,Djibouti,47
3414,Bosnia and Herzegovina,Dominican Republic,48
3415,Bosnia and Herzegovina,Ecuador,47
3416,Bosnia and Herzegovina,Egypt,46
3417,Bosnia and Herzegovina,El Salvador,49
3418,Bosnia and Herzegovina,Estonia,48
3419,Bosnia and Herzegovina,Ethiopia,49
3420,Bosnia and Herzegovina,Fiji,46
3421,Bosnia and Herzegovina,Finland,48
3422,Bosnia and Herzegovina,France,45
3423,Bosnia and Herzegovina,French Guiana,47
3424,Bosnia and Herzegovina,French Polynesia,48
3425,Bosnia and Herzegovina,Gabon,48
3426,Bosnia and Herzegovina,Gambia,48
3427,Bosnia and Herzegovina,Georgia,48
3428,Bosnia and Herzegovina,Germany,45
3429,Bosnia and Herzegovina,Ghana,47
3430,Bosnia and Herzegovina,Greece,48
3431,Bosnia and Herzegovina,Guadeloupe,48
3432,Bosnia and Herzegovina,Guam,48
3433,Bosnia and Herzegovina,Guatemala,49
3434,Bosnia and Herzegovina,Guinea,48
3435,Bosnia and Herzegovina,Guyana,47
3436,Bosnia and Herzegovina,Haiti,49
3437,Bosnia and Herzegovina,Honduras,48
3438,Bosnia and Herzegovina,Hong Kong,48
3439,Bosnia and Herzegovina,Hungary,48
3440,Bosnia and Herzegovina,Iceland,47
3441,Bosnia and Herzegovina,India,48
3442,Bosnia and Herzegovina,Indonesia,49
3443,Bosnia and Herzegovina,Iran,48
3444,Bosnia and Herzegovina,Iraq,46
3445,Bosnia and Herzegovina,Ireland,48
3446,Bosnia and Herzegovina,Israel,49
3447,Bosnia and Herzegovina,Italy,47
3448,Bosnia and Herzegovina,Jamaica,47
3449,Bosnia and Herzegovina,Japan,47
3450,Bosnia and Herzegovina,Jordan,49
3451,Bosnia and Herzegovina,Kazakhstan,49
3452,Bosnia and Herzegovina,Kenya,49
3453,Bosnia and Herzegovina,Kuwait,47
3454,Bosnia and Herzegovina,Kyrgyzstan,48
3455,Bosnia and Herzegovina,Laos,48
3456,Bosnia and Herzegovina,Latvia,48
3457,Bosnia and Herzegovina,Lebanon,48
3458,Bosnia and Herzegovina,Lesotho,48
3459,Bosnia and Herzegovina,Liberia,48
3460,Bosnia and Herzegovina,Libya,47
3461,Bosnia and Herzegovina,Lithuania,47
3462,Bosnia and Herzegovina,Luxembourg,47
3463,Bosnia and Herzegovina,Macao,49
3464,Bosnia and Herzegovina,Macedonia,48
3465,Bosnia and Herzegovina,Madagascar,48
3466,Bosnia and Herzegovina,Malawi,47
3467,Bosnia and Herzegovina,Malaysia,47
3468,Bosnia and Herzegovina,Maldives,50
3469,Bosnia and Herzegovina,Mali,47
3470,Bosnia and Herzegovina,Malta,48
3471,Bosnia and Herzegovina,Martinique,49
3472,Bosnia and Herzegovina,Mauritania,48
3473,Bosnia and Herzegovina,Mauritius,48
3474,Bosnia and Herzegovina,Mayotte,47
3475,Bosnia and Herzegovina,Mexico,47
3476,Bosnia and Herzegovina,Moldova,48
3477,Bosnia and Herzegovina,Mongolia,48
3478,Bosnia and Herzegovina,Montenegro,44
3479,Bosnia and Herzegovina,Morocco,48
3480,Bosnia and Herzegovina,Mozambique,49
3481,Bosnia and Herzegovina,Myanmar,47
3482,Bosnia and Herzegovina,Namibia,48
3483,Bosnia and Herzegovina,Nepal,49
3484,Bosnia and Herzegovina,Netherlands,47
3485,Bosnia and Herzegovina,New Caledonia,47
3486,Bosnia and Herzegovina,New Zealand,48
3487,Bosnia and Herzegovina,Nicaragua,46
3488,Bosnia and Herzegovina,Niger,48
3489,Bosnia and Herzegovina,Nigeria,48
3490,Bosnia and Herzegovina,Norway,48
3491,Bosnia and Herzegovina,Oman,48
3492,Bosnia and Herzegovina,Pakistan,47
3493,Bosnia and Herzegovina,Palestinian Territory,47
3494,Bosnia and Herzegovina,Panama,48
3495,Bosnia and Herzegovina,Papua New Guinea,46
3496,Bosnia and Herzegovina,Paraguay,47
3497,Bosnia and Herzegovina,Peru,47
3498,Bosnia and Herzegovina,Philippines,46
3499,Bosnia and Herzegovina,Poland,48
3500,Bosnia and Herzegovina,Portugal,47
3501,Bosnia and Herzegovina,Puerto Rico,48
3502,Bosnia and Herzegovina,Qatar,48
3503,Bosnia and Herzegovina,Reunion,46
3504,Bosnia and Herzegovina,Romania,47
3505,Bosnia and Herzegovina,Russia,49
3506,Bosnia and Herzegovina,Rwanda,49
3507,Bosnia and Herzegovina,Saint Lucia,46
3508,Bosnia and Herzegovina,Saudi Arabia,47
3509,Bosnia and Herzegovina,Senegal,49
3510,Bosnia and Herzegovina,Serbia,47
3511,Bosnia and Herzegovina,Seychelles,47
3512,Bosnia and Herzegovina,Sierra Leone,48
3513,Bosnia and Herzegovina,Singapore,48
3514,Bosnia and Herzegovina,Slovakia,48
3515,Bosnia and Herzegovina,Slovenia,47
3516,Bosnia and Herzegovina,Somalia,47
3517,Bosnia and Herzegovina,South Africa,48
3518,Bosnia and Herzegovina,South Korea,48
3519,Bosnia and Herzegovina,Spain,47
3520,Bosnia and Herzegovina,Sri Lanka,46
3521,Bosnia and Herzegovina,Sudan,49
3522,Bosnia and Herzegovina,Suriname,47
3523,Bosnia and Herzegovina,Swaziland,48
3524,Bosnia and Herzegovina,Sweden,48
3525,Bosnia and Herzegovina,Switzerland,47
3526,Bosnia and Herzegovina,Syrian Arab Republic,47
3527,Bosnia and Herzegovina,Taiwan,48
3528,Bosnia and Herzegovina,Tajikistan,48
3529,Bosnia and Herzegovina,Tanzania,48
3530,Bosnia and Herzegovina,Thailand,48
3531,Bosnia and Herzegovina,Timor-Leste,47
3532,Bosnia and Herzegovina,Togo,46
3533,Bosnia and Herzegovina,Trinidad and Tobago,47
3534,Bosnia and Herzegovina,Tunisia,49
3535,Bosnia and Herzegovina,Turkey,47
3536,Bosnia and Herzegovina,Turkmenistan,50
3537,Bosnia and Herzegovina,Uganda,49
3538,Bosnia and Herzegovina,Ukraine,49
3539,Bosnia and Herzegovina,United Arab Emirates,47
3540,Bosnia and Herzegovina,United Kingdom,46
3541,Bosnia and Herzegovina,United States,49
3542,Bosnia and Herzegovina,Uruguay,48
3543,Bosnia and Herzegovina,Uzbekistan,48
3544,Bosnia and Herzegovina,Venezuela,48
3545,Bosnia and Herzegovina,Vietnam,47
3546,Bosnia and Herzegovina,Yemen,48
3547,Bosnia and Herzegovina,Zambia,48
3548,Bosnia and Herzegovina,Zimbabwe,47
3549,Botswana,Brazil,47
3550,Botswana,Brunei,47
3551,Botswana,Bulgaria,46
3552,Botswana,Burkina Faso,47
3553,Botswana,Burundi,46
3554,Botswana,Cambodia,48
3555,Botswana,Cameroon,47
3556,Botswana,Canada,46
3557,Botswana,Cape Verde,48
3558,Botswana,Chile,48
3559,Botswana,China,50
3560,Botswana,Colombia,48
3561,Botswana,Congo,47
3562,Botswana,Costa Rica,48
3563,Botswana,Cote d'Ivoire,47
3564,Botswana,Croatia,47
3565,Botswana,Cuba,49
3566,Botswana,Curaçao,47
3567,Botswana,Cyprus,48
3568,Botswana,Czech Republic,47
3569,Botswana,Democratic Republic of Congo,45
3570,Botswana,Denmark,47
3571,Botswana,Djibouti,46
3572,Botswana,Dominican Republic,47
3573,Botswana,Ecuador,48
3574,Botswana,Egypt,48
3575,Botswana,El Salvador,48
3576,Botswana,Estonia,48
3577,Botswana,Ethiopia,45
3578,Botswana,Fiji,47
3579,Botswana,Finland,46
3580,Botswana,France,47
3581,Botswana,French Guiana,48
3582,Botswana,French Polynesia,47
3583,Botswana,Gabon,47
3584,Botswana,Gambia,44
3585,Botswana,Georgia,49
3586,Botswana,Germany,47
3587,Botswana,Ghana,46
3588,Botswana,Greece,47
3589,Botswana,Guadeloupe,46
3590,Botswana,Guam,47
3591,Botswana,Guatemala,48
3592,Botswana,Guinea,46
3593,Botswana,Guyana,48
3594,Botswana,Haiti,47
3595,Botswana,Honduras,47
3596,Botswana,Hong Kong,47
3597,Botswana,Hungary,46
3598,Botswana,Iceland,47
3599,Botswana,India,47
3600,Botswana,Indonesia,49
3601,Botswana,Iran,49
3602,Botswana,Iraq,47
3603,Botswana,Ireland,47
3604,Botswana,Israel,47
3605,Botswana,Italy,46
3606,Botswana,Jamaica,47
3607,Botswana,Japan,48
3608,Botswana,Jordan,48
3609,Botswana,Kazakhstan,50
3610,Botswana,Kenya,48
3611,Botswana,Kuwait,46
3612,Botswana,Kyrgyzstan,48
3613,Botswana,Laos,48
3614,Botswana,Latvia,47
3615,Botswana,Lebanon,45
3616,Botswana,Lesotho,45
3617,Botswana,Liberia,47
3618,Botswana,Libya,47
3619,Botswana,Lithuania,48
3620,Botswana,Luxembourg,47
3621,Botswana,Macao,46
3622,Botswana,Macedonia,48
3623,Botswana,Madagascar,45
3624,Botswana,Malawi,45
3625,Botswana,Malaysia,47
3626,Botswana,Maldives,50
3627,Botswana,Mali,48
3628,Botswana,Malta,49
3629,Botswana,Martinique,48
3630,Botswana,Mauritania,47
3631,Botswana,Mauritius,48
3632,Botswana,Mayotte,47
3633,Botswana,Mexico,47
3634,Botswana,Moldova,49
3635,Botswana,Mongolia,48
3636,Botswana,Montenegro,47
3637,Botswana,Morocco,49
3638,Botswana,Mozambique,48
3639,Botswana,Myanmar,47
3640,Botswana,Namibia,46
3641,Botswana,Nepal,48
3642,Botswana,Netherlands,46
3643,Botswana,New Caledonia,46
3644,Botswana,New Zealand,46
3645,Botswana,Nicaragua,47
3646,Botswana,Niger,48
3647,Botswana,Nigeria,47
3648,Botswana,Norway,46
3649,Botswana,Oman,48
3650,Botswana,Pakistan,48
3651,Botswana,Palestinian Territory,48
3652,Botswana,Panama,47
3653,Botswana,Papua New Guinea,46
3654,Botswana,Paraguay,48
3655,Botswana,Peru,47
3656,Botswana,Philippines,47
3657,Botswana,Poland,46
3658,Botswana,Portugal,45
3659,Botswana,Puerto Rico,47
3660,Botswana,Qatar,45
3661,Botswana,Reunion,46
3662,Botswana,Romania,46
3663,Botswana,Russia,48
3664,Botswana,Rwanda,48
3665,Botswana,Saint Lucia,45
3666,Botswana,Saudi Arabia,48
3667,Botswana,Senegal,48
3668,Botswana,Serbia,47
3669,Botswana,Seychelles,46
3670,Botswana,Sierra Leone,46
3671,Botswana,Singapore,46
3672,Botswana,Slovakia,48
3673,Botswana,Slovenia,46
3674,Botswana,Somalia,46
3675,Botswana,South Africa,46
3676,Botswana,South Korea,49
3677,Botswana,Spain,47
3678,Botswana,Sri Lanka,48
3679,Botswana,Sudan,46
3680,Botswana,Suriname,47
3681,Botswana,Swaziland,47
3682,Botswana,Sweden,45
3683,Botswana,Switzerland,47
3684,Botswana,Syrian Arab Republic,47
3685,Botswana,Taiwan,48
3686,Botswana,Tajikistan,48
3687,Botswana,Tanzania,47
3688,Botswana,Thailand,48
3689,Botswana,Timor-Leste,46
3690,Botswana,Togo,47
3691,Botswana,Trinidad and Tobago,47
3692,Botswana,Tunisia,47
3693,Botswana,Turkey,48
3694,Botswana,Turkmenistan,47
3695,Botswana,Uganda,43
3696,Botswana,Ukraine,47
3697,Botswana,United Arab Emirates,47
3698,Botswana,United Kingdom,46
3699,Botswana,United States,44
3700,Botswana,Uruguay,47
3701,Botswana,Uzbekistan,48
3702,Botswana,Venezuela,48
3703,Botswana,Vietnam,47
3704,Botswana,Yemen,48
3705,Botswana,Zambia,45
3706,Botswana,Zimbabwe,47
3707,Brazil,Brunei,47
3708,Brazil,Bulgaria,48
3709,Brazil,Burkina Faso,47
3710,Brazil,Burundi,45
3711,Brazil,Cambodia,47
3712,Brazil,Cameroon,47
3713,Brazil,Canada,47
3714,Brazil,Cape Verde,45
3715,Brazil,Chile,47
3716,Brazil,China,50
3717,Brazil,Colombia,47
3718,Brazil,Congo,47
3719,Brazil,Costa Rica,46
3720,Brazil,Cote d'Ivoire,48
3721,Brazil,Croatia,47
3722,Brazil,Cuba,48
3723,Brazil,Curaçao,46
3724,Brazil,Cyprus,49
3725,Brazil,Czech Republic,47
3726,Brazil,Democratic Republic of Congo,48
3727,Brazil,Denmark,48
3728,Brazil,Djibouti,48
3729,Brazil,Dominican Republic,46
3730,Brazil,Ecuador,47
3731,Brazil,Egypt,47
3732,Brazil,El Salvador,48
3733,Brazil,Estonia,48
3734,Brazil,Ethiopia,48
3735,Brazil,Fiji,47
3736,Brazil,Finland,47
3737,Brazil,France,45
3738,Brazil,French Guiana,47
3739,Brazil,French Polynesia,48
3740,Brazil,Gabon,47
3741,Brazil,Gambia,47
3742,Brazil,Georgia,48
3743,Brazil,Germany,48
3744,Brazil,Ghana,47
3745,Brazil,Greece,45
3746,Brazil,Guadeloupe,47
3747,Brazil,Guam,48
3748,Brazil,Guatemala,48
3749,Brazil,Guinea,47
3750,Brazil,Guyana,47
3751,Brazil,Haiti,48
3752,Brazil,Honduras,46
3753,Brazil,Hong Kong,47
3754,Brazil,Hungary,47
3755,Brazil,Iceland,46
3756,Brazil,India,48
3757,Brazil,Indonesia,48
3758,Brazil,Iran,48
3759,Brazil,Iraq,47
3760,Brazil,Ireland,48
3761,Brazil,Israel,48
3762,Brazil,Italy,47
3763,Brazil,Jamaica,48
3764,Brazil,Japan,48
3765,Brazil,Jordan,48
3766,Brazil,Kazakhstan,49
3767,Brazil,Kenya,47
3768,Brazil,Kuwait,47
3769,Brazil,Kyrgyzstan,48
3770,Brazil,Laos,45
3771,Brazil,Latvia,48
3772,Brazil,Lebanon,47
3773,Brazil,Lesotho,47
3774,Brazil,Liberia,48
3775,Brazil,Libya,47
3776,Brazil,Lithuania,47
3777,Brazil,Luxembourg,47
3778,Brazil,Macao,48
3779,Brazil,Macedonia,47
3780,Brazil,Madagascar,47
3781,Brazil,Malawi,47
3782,Brazil,Malaysia,47
3783,Brazil,Maldives,49
3784,Brazil,Mali,48
3785,Brazil,Malta,50
3786,Brazil,Martinique,48
3787,Brazil,Mauritania,48
3788,Brazil,Mauritius,48
3789,Brazil,Mayotte,47
3790,Brazil,Mexico,43
3791,Brazil,Moldova,50
3792,Brazil,Mongolia,48
3793,Brazil,Montenegro,47
3794,Brazil,Morocco,48
3795,Brazil,Mozambique,48
3796,Brazil,Myanmar,46
3797,Brazil,Namibia,48
3798,Brazil,Nepal,48
3799,Brazil,Netherlands,48
3800,Brazil,New Caledonia,48
3801,Brazil,New Zealand,47
3802,Brazil,Nicaragua,47
3803,Brazil,Niger,48
3804,Brazil,Nigeria,48
3805,Brazil,Norway,48
3806,Brazil,Oman,48
3807,Brazil,Pakistan,46
3808,Brazil,Palestinian Territory,47
3809,Brazil,Panama,47
3810,Brazil,Papua New Guinea,47
3811,Brazil,Paraguay,44
3812,Brazil,Peru,46
3813,Brazil,Philippines,47
3814,Brazil,Poland,47
3815,Brazil,Portugal,48
3816,Brazil,Puerto Rico,48
3817,Brazil,Qatar,47
3818,Brazil,Reunion,48
3819,Brazil,Romania,47
3820,Brazil,Russia,50
3821,Brazil,Rwanda,48
3822,Brazil,Saint Lucia,47
3823,Brazil,Saudi Arabia,46
3824,Brazil,Senegal,48
3825,Brazil,Serbia,47
3826,Brazil,Seychelles,47
3827,Brazil,Sierra Leone,47
3828,Brazil,Singapore,47
3829,Brazil,Slovakia,47
3830,Brazil,Slovenia,47
3831,Brazil,Somalia,47
3832,Brazil,South Africa,46
3833,Brazil,South Korea,49
3834,Brazil,Spain,45
3835,Brazil,Sri Lanka,46
3836,Brazil,Sudan,47
3837,Brazil,Suriname,45
3838,Brazil,Swaziland,48
3839,Brazil,Sweden,48
3840,Brazil,Switzerland,47
3841,Brazil,Syrian Arab Republic,47
3842,Brazil,Taiwan,47
3843,Brazil,Tajikistan,48
3844,Brazil,Tanzania,47
3845,Brazil,Thailand,47
3846,Brazil,Timor-Leste,48
3847,Brazil,Togo,47
3848,Brazil,Trinidad and Tobago,47
3849,Brazil,Tunisia,48
3850,Brazil,Turkey,47
3851,Brazil,Turkmenistan,48
3852,Brazil,Uganda,48
3853,Brazil,Ukraine,48
3854,Brazil,United Arab Emirates,47
3855,Brazil,United Kingdom,47
3856,Brazil,United States,48
3857,Brazil,Uruguay,46
3858,Brazil,Uzbekistan,48
3859,Brazil,Venezuela,48
3860,Brazil,Vietnam,48
3861,Brazil,Yemen,48
3862,Brazil,Zambia,48
3863,Brazil,Zimbabwe,48
3864,Brunei,Bulgaria,48
3865,Brunei,Burkina Faso,48
3866,Brunei,Burundi,47
3867,Brunei,Cambodia,48
3868,Brunei,Cameroon,48
3869,Brunei,Canada,47
3870,Brunei,Cape Verde,46
3871,Brunei,Chile,46
3872,Brunei,China,50
3873,Brunei,Colombia,48
3874,Brunei,Congo,48
3875,Brunei,Costa Rica,47
3876,Brunei,Cote d'Ivoire,46
3877,Brunei,Croatia,47
3878,Brunei,Cuba,48
3879,Brunei,Curaçao,48
3880,Brunei,Cyprus,47
3881,Brunei,Czech Republic,48
3882,Brunei,Democratic Republic of Congo,46
3883,Brunei,Denmark,48
3884,Brunei,Djibouti,46
3885,Brunei,Dominican Republic,47
3886,Brunei,Ecuador,46
3887,Brunei,Egypt,47
3888,Brunei,El Salvador,48
3889,Brunei,Estonia,47
3890,Brunei,Ethiopia,48
3891,Brunei,Fiji,46
3892,Brunei,Finland,47
3893,Brunei,France,46
3894,Brunei,French Guiana,47
3895,Brunei,French Polynesia,47
3896,Brunei,Gabon,48
3897,Brunei,Gambia,48
3898,Brunei,Georgia,49
3899,Brunei,Germany,47
3900,Brunei,Ghana,47
3901,Brunei,Greece,48
3902,Brunei,Guadeloupe,46
3903,Brunei,Guam,48
3904,Brunei,Guatemala,48
3905,Brunei,Guinea,47
3906,Brunei,Guyana,47
3907,Brunei,Haiti,47
3908,Brunei,Honduras,46
3909,Brunei,Hong Kong,47
3910,Brunei,Hungary,48
3911,Brunei,Iceland,48
3912,Brunei,India,47
3913,Brunei,Indonesia,49
3914,Brunei,Iran,49
3915,Brunei,Iraq,47
3916,Brunei,Ireland,48
3917,Brunei,Israel,48
3918,Brunei,Italy,48
3919,Brunei,Jamaica,48
3920,Brunei,Japan,48
3921,Brunei,Jordan,48
3922,Brunei,Kazakhstan,49
3923,Brunei,Kenya,47
3924,Brunei,Kuwait,46
3925,Brunei,Kyrgyzstan,48
3926,Brunei,Laos,48
3927,Brunei,Latvia,47
3928,Brunei,Lebanon,47
3929,Brunei,Lesotho,48
3930,Brunei,Liberia,48
3931,Brunei,Libya,48
3932,Brunei,Lithuania,47
3933,Brunei,Luxembourg,47
3934,Brunei,Macao,47
3935,Brunei,Macedonia,48
3936,Brunei,Madagascar,48
3937,Brunei,Malawi,48
3938,Brunei,Malaysia,48
3939,Brunei,Maldives,50
3940,Brunei,Mali,47
3941,Brunei,Malta,50
3942,Brunei,Martinique,48
3943,Brunei,Mauritania,48
3944,Brunei,Mauritius,47
3945,Brunei,Mayotte,47
3946,Brunei,Mexico,48
3947,Brunei,Moldova,49
3948,Brunei,Mongolia,48
3949,Brunei,Montenegro,47
3950,Brunei,Morocco,48
3951,Brunei,Mozambique,48
3952,Brunei,Myanmar,48
3953,Brunei,Namibia,46
3954,Brunei,Nepal,48
3955,Brunei,Netherlands,48
3956,Brunei,New Caledonia,47
3957,Brunei,New Zealand,48
3958,Brunei,Nicaragua,45
3959,Brunei,Niger,47
3960,Brunei,Nigeria,47
3961,Brunei,Norway,47
3962,Brunei,Oman,46
3963,Brunei,Pakistan,47
3964,Brunei,Palestinian Territory,48
3965,Brunei,Panama,47
3966,Brunei,Papua New Guinea,48
3967,Brunei,Paraguay,48
3968,Brunei,Peru,48
3969,Brunei,Philippines,46
3970,Brunei,Poland,48
3971,Brunei,Portugal,48
3972,Brunei,Puerto Rico,47
3973,Brunei,Qatar,48
3974,Brunei,Reunion,47
3975,Brunei,Romania,46
3976,Brunei,Russia,49
3977,Brunei,Rwanda,48
3978,Brunei,Saint Lucia,46
3979,Brunei,Saudi Arabia,47
3980,Brunei,Senegal,48
3981,Brunei,Serbia,47
3982,Brunei,Seychelles,46
3983,Brunei,Sierra Leone,47
3984,Brunei,Singapore,47
3985,Brunei,Slovakia,48
3986,Brunei,Slovenia,47
3987,Brunei,Somalia,46
3988,Brunei,South Africa,47
3989,Brunei,South Korea,49
3990,Brunei,Spain,48
3991,Brunei,Sri Lanka,46
3992,Brunei,Sudan,48
3993,Brunei,Suriname,47
3994,Brunei,Swaziland,47
3995,Brunei,Sweden,47
3996,Brunei,Switzerland,47
3997,Brunei,Syrian Arab Republic,46
3998,Brunei,Taiwan,47
3999,Brunei,Tajikistan,48
4000,Brunei,Tanzania,48
4001,Brunei,Thailand,47
4002,Brunei,Timor-Leste,45
4003,Brunei,Togo,48
4004,Brunei,Trinidad and Tobago,47
4005,Brunei,Tunisia,48
4006,Brunei,Turkey,47
4007,Brunei,Turkmenistan,49
4008,Brunei,Uganda,48
4009,Brunei,Ukraine,47
4010,Brunei,United Arab Emirates,46
4011,Brunei,United Kingdom,48
4012,Brunei,United States,47
4013,Brunei,Uruguay,48
4014,Brunei,Uzbekistan,48
4015,Brunei,Venezuela,48
4016,Brunei,Vietnam,47
4017,Brunei,Yemen,47
4018,Brunei,Zambia,48
4019,Brunei,Zimbabwe,47
4020,Bulgaria,Burkina Faso,48
4021,Bulgaria,Burundi,47
4022,Bulgaria,Cambodia,48
4023,Bulgaria,Cameroon,47
4024,Bulgaria,Canada,46
4025,Bulgaria,Cape Verde,48
4026,Bulgaria,Chile,48
4027,Bulgaria,China,50
4028,Bulgaria,Colombia,48
4029,Bulgaria,Congo,48
4030,Bulgaria,Costa Rica,48
4031,Bulgaria,Cote d'Ivoire,48
4032,Bulgaria,Croatia,43
4033,Bulgaria,Cuba,49
4034,Bulgaria,Curaçao,47
4035,Bulgaria,Cyprus,47
4036,Bulgaria,Czech Republic,44
4037,Bulgaria,Democratic Republic of Congo,48
4038,Bulgaria,Denmark,47
4039,Bulgaria,Djibouti,47
4040,Bulgaria,Dominican Republic,48
4041,Bulgaria,Ecuador,48
4042,Bulgaria,Egypt,48
4043,Bulgaria,El Salvador,48
4044,Bulgaria,Estonia,47
4045,Bulgaria,Ethiopia,47
4046,Bulgaria,Fiji,48
4047,Bulgaria,Finland,46
4048,Bulgaria,France,48
4049,Bulgaria,French Guiana,48
4050,Bulgaria,French Polynesia,47
4051,Bulgaria,Gabon,47
4052,Bulgaria,Gambia,46
4053,Bulgaria,Georgia,48
4054,Bulgaria,Germany,46
4055,Bulgaria,Ghana,48
4056,Bulgaria,Greece,47
4057,Bulgaria,Guadeloupe,47
4058,Bulgaria,Guam,46
4059,Bulgaria,Guatemala,47
4060,Bulgaria,Guinea,47
4061,Bulgaria,Guyana,47
4062,Bulgaria,Haiti,48
4063,Bulgaria,Honduras,47
4064,Bulgaria,Hong Kong,46
4065,Bulgaria,Hungary,46
4066,Bulgaria,Iceland,47
4067,Bulgaria,India,48
4068,Bulgaria,Indonesia,49
4069,Bulgaria,Iran,49
4070,Bulgaria,Iraq,47
4071,Bulgaria,Ireland,47
4072,Bulgaria,Israel,47
4073,Bulgaria,Italy,48
4074,Bulgaria,Jamaica,48
4075,Bulgaria,Japan,48
4076,Bulgaria,Jordan,48
4077,Bulgaria,Kazakhstan,50
4078,Bulgaria,Kenya,48
4079,Bulgaria,Kuwait,48
4080,Bulgaria,Kyrgyzstan,48
4081,Bulgaria,Laos,48
4082,Bulgaria,Latvia,48
4083,Bulgaria,Lebanon,47
4084,Bulgaria,Lesotho,46
4085,Bulgaria,Liberia,48
4086,Bulgaria,Libya,46
4087,Bulgaria,Lithuania,48
4088,Bulgaria,Luxembourg,47
4089,Bulgaria,Macao,46
4090,Bulgaria,Macedonia,47
4091,Bulgaria,Madagascar,46
4092,Bulgaria,Malawi,48
4093,Bulgaria,Malaysia,48
4094,Bulgaria,Maldives,50
4095,Bulgaria,Mali,48
4096,Bulgaria,Malta,49
4097,Bulgaria,Martinique,48
4098,Bulgaria,Mauritania,45
4099,Bulgaria,Mauritius,48
4100,Bulgaria,Mayotte,47
4101,Bulgaria,Mexico,46
4102,Bulgaria,Moldova,47
4103,Bulgaria,Mongolia,48
4104,Bulgaria,Montenegro,46
4105,Bulgaria,Morocco,49
4106,Bulgaria,Mozambique,48
4107,Bulgaria,Myanmar,48
4108,Bulgaria,Namibia,47
4109,Bulgaria,Nepal,48
4110,Bulgaria,Netherlands,47
4111,Bulgaria,New Caledonia,47
4112,Bulgaria,New Zealand,46
4113,Bulgaria,Nicaragua,47
4114,Bulgaria,Niger,48
4115,Bulgaria,Nigeria,48
4116,Bulgaria,Norway,46
4117,Bulgaria,Oman,48
4118,Bulgaria,Pakistan,48
4119,Bulgaria,Palestinian Territory,48
4120,Bulgaria,Panama,47
4121,Bulgaria,Papua New Guinea,46
4122,Bulgaria,Paraguay,46
4123,Bulgaria,Peru,47
4124,Bulgaria,Philippines,48
4125,Bulgaria,Poland,46
4126,Bulgaria,Portugal,46
4127,Bulgaria,Puerto Rico,47
4128,Bulgaria,Qatar,47
4129,Bulgaria,Reunion,45
4130,Bulgaria,Romania,43
